ano_campeonato,data,gols_mandante,gols_visitante,publico,publico_max,time_mandante,time_visitante
2004,2004-09-19,2,2,,,Botafogo,Vasco da Gama
2004,2004-04-29,2,2,,,Cruzeiro,Criciúma EC
2004,2004-07-17,3,2,,,Cruzeiro,Botafogo
2004,2004-05-16,1,2,,,Flamengo,Internacional
2004,2004-05-23,1,2,,,Flamengo,Fluminense
2004,2004-04-24,2,2,,,Goiás EC,Cruzeiro
2004,2004-05-30,2,2,,,Goiás EC,Flamengo
2004,2004-06-27,3,2,,,Goiás EC,São Caetano
2004,2004-07-10,3,2,,,Goiás EC,Paysandu SC
2004,2004-08-07,1,2,,,Goiás EC,Coritiba FC
2004,2004-09-30,1,2,,,Goiás EC,Juventude
2004,2004-07-21,3,2,,,Juventude,EC Vitória
2004,2004-07-29,1,2,,,Juventude,São Paulo
2004,2004-08-22,2,2,,,Juventude,São Caetano
2004,2004-09-02,1,2,,,Juventude,Santos FC
2004,2004-09-19,1,2,,,Juventude,Ponte Preta
2004,2004-10-17,0,2,,,Juventude,Palmeiras
2004,2004-04-30,2,2,,,Palmeiras,EC Vitória
2004,2004-06-13,2,2,,,Palmeiras,Vasco da Gama
2004,2004-08-13,3,2,,,Palmeiras,Fluminense
2004,2004-09-12,1,2,,,Palmeiras,Santos FC
2004,2004-07-21,5,2,,,Santos FC,Criciúma EC
2004,2004-07-30,4,2,,,Santos FC,Coritiba FC
2004,2004-05-16,2,2,,,São Paulo,Paraná
2004,2004-06-12,3,2,,,São Paulo,Grêmio
2004,2004-10-28,4,2,,,São Paulo,São Caetano
2004,2004-08-08,2,2,,,Corinthians,Botafogo
2004,2004-10-03,1,2,,,Corinthians,Juventude
2004,2004-05-09,1,2,,,Coritiba FC,São Paulo
2004,2004-07-08,1,2,,,Coritiba FC,Corinthians
2004,2004-08-29,1,2,,,Coritiba FC,Atlético-PR
2004,2004-06-13,1,2,,,EC Vitória,Santos FC
2004,2004-07-24,3,2,,,EC Vitória,Guarani
2004,2004-08-01,2,2,,,EC Vitória,Coritiba FC
2004,2004-08-08,3,2,,,EC Vitória,Cruzeiro
2004,2004-08-15,1,2,,,EC Vitória,São Caetano
2004,2004-08-22,2,2,,,EC Vitória,Palmeiras
2004,2004-05-15,1,2,,,Paysandu SC,Vasco da Gama
2004,2004-06-27,4,2,,,Paysandu SC,EC Vitória
2004,2004-07-29,2,2,,,Paysandu SC,Criciúma EC
2004,2004-10-08,2,2,,,Paysandu SC,Flamengo
2004,2004-10-23,4,2,,,Paysandu SC,Goiás EC
2004,2004-04-22,3,2,,,Ponte Preta,Corinthians
2004,2004-06-13,0,2,,,Ponte Preta,Figueirense FC
2004,2004-07-18,3,2,,,Ponte Preta,Vasco da Gama
2004,2004-08-05,3,2,,,Ponte Preta,Fluminense
2004,2004-09-12,0,2,,,Ponte Preta,Paraná
2004,2004-05-01,1,2,,,Atlético-MG,Ponte Preta
2004,2004-05-09,2,2,,,Atlético-MG,Corinthians
2004,2004-07-21,0,2,,,Atlético-MG,Goiás EC
2004,2004-08-15,1,2,,,Atlético-MG,Palmeiras
2004,2004-10-08,3,2,,,Atlético-MG,Guarani
2004,2004-05-16,7,2,,,Criciúma EC,Goiás EC
2004,2004-06-26,1,2,,,Criciúma EC,Grêmio
2004,2004-07-18,4,2,,,Criciúma EC,Atlético-MG
2004,2004-08-08,1,2,,,Criciúma EC,Palmeiras
2004,2004-08-22,1,2,,,Criciúma EC,Cruzeiro
2004,2004-09-18,0,2,,,Criciúma EC,Fluminense
2004,2004-05-23,3,2,,,São Caetano,Vasco da Gama
2004,2004-07-04,1,2,,,São Caetano,Botafogo
2004,2004-07-24,1,2,,,Internacional,Juventude
2004,2004-08-08,1,2,,,Internacional,Ponte Preta
2004,2004-07-21,3,2,,,Vasco da Gama,Cruzeiro
2004,2004-09-11,1,2,,,Vasco da Gama,São Caetano
2004,2004-07-03,2,2,,,Figueirense FC,Vasco da Gama
2004,2004-09-02,3,2,,,Figueirense FC,Goiás EC
2004,2004-10-02,3,2,,,Figueirense FC,Flamengo
2004,2004-07-14,2,3,,,Grêmio,Cruzeiro
2004,2004-10-07,2,3,,,Grêmio,Fluminense
2004,2004-10-23,1,3,,,Grêmio,Internacional
2004,2004-05-02,2,3,,,Guarani,São Paulo
2004,2004-08-05,0,3,,,Paraná,Criciúma EC
2004,2004-06-27,3,3,,,Botafogo,Fluminense
2004,2004-09-26,4,3,,,Botafogo,Paraná
2004,2004-07-04,0,3,,,Cruzeiro,Coritiba FC
2004,2004-08-19,1,3,,,Cruzeiro,Goiás EC
2004,2004-09-29,3,3,,,Cruzeiro,Figueirense FC
2004,2004-10-23,0,3,,,Cruzeiro,Atlético-MG
2004,2004-06-26,0,3,,,Flamengo,Figueirense FC
2004,2004-07-25,3,3,,,Goiás EC,Santos FC
2004,2004-10-08,3,3,,,Juventude,Atlético-PR
2004,2004-08-05,0,3,,,Palmeiras,Goiás EC
2004,2004-09-07,1,3,,,Palmeiras,Cruzeiro
2004,2004-05-02,1,3,,,Santos FC,Cruzeiro
2004,2004-08-28,3,3,,,São Paulo,Guarani
2004,2004-09-02,2,3,,,São Paulo,Coritiba FC
2004,2004-07-04,2,3,,,Corinthians,Santos FC
2004,2004-10-23,2,3,,,Coritiba FC,Juventude
2004,2004-09-10,2,3,,,EC Vitória,Fluminense
2004,2004-09-30,2,3,,,EC Vitória,Atlético-PR
2004,2004-04-23,3,3,,,Paysandu SC,Fluminense
2004,2004-04-29,0,3,,,Paysandu SC,Atlético-PR
2004,2004-05-22,1,3,,,Paysandu SC,Grêmio
2004,2004-05-30,3,3,,,Atlético-MG,Santos FC
2004,2004-04-25,0,3,,,Atlético-PR,Figueirense FC
2004,2004-06-19,1,3,,,Atlético-PR,EC Vitória
2004,2004-08-05,0,3,,,São Caetano,Atlético-PR
2004,2004-06-27,1,3,,,Internacional,Vasco da Gama
2004,2004-10-28,1,3,,,Internacional,Guarani
2004,2004-07-14,2,3,,,Vasco da Gama,Coritiba FC
2004,2004-08-05,1,3,,,Vasco da Gama,Corinthians
2004,2004-08-12,2,3,,,Vasco da Gama,Santos FC
2004,2004-08-19,2,4,,,Grêmio,Juventude
2004,2004-04-21,1,4,,,Botafogo,Goiás EC
2004,2004-08-29,4,4,,,Cruzeiro,Santos FC
2004,2004-09-02,1,4,,,Cruzeiro,Paraná
2004,2004-09-19,2,4,,,Cruzeiro,Atlético-PR
2004,2004-05-23,0,4,,,Santos FC,Palmeiras
2004,2004-10-02,1,4,,,Fluminense,Botafogo
2004,2004-10-16,1,4,,,Fluminense,Goiás EC
2004,2004-05-02,0,4,,,Corinthians,Palmeiras
2004,2004-07-08,0,4,,,Ponte Preta,Santos FC
2004,2004-09-02,0,4,,,Criciúma EC,São Caetano
2004,2004-05-23,0,5,,,Corinthians,Atlético-PR
2004,2004-10-17,0,5,,,Atlético-MG,São Paulo
2004,2004-09-26,2,5,,,Vasco da Gama,Palmeiras
2014,2014-05-18,1,0,19328,60540,Grêmio,Fluminense
2014,2014-06-01,0,0,15136,23000,Grêmio,Palmeiras
2014,2014-07-17,0,0,24449,60540,Grêmio,Goiás EC
2014,2014-07-27,2,3,19944,60540,Grêmio,Coritiba FC
2014,2014-08-24,2,1,30117,60540,Grêmio,Corinthians
2014,2014-08-31,1,0,12607,60540,Grêmio,EC Bahia
2014,2014-09-11,1,0,11584,60540,Grêmio,Atlético-PR
2014,2014-09-19,0,0,18834,60540,Grêmio,Santos FC
2014,2014-10-04,0,1,43653,60540,Grêmio,São Paulo
2014,2014-12-07,1,1,13713,60540,Grêmio,Flamengo
2014,2014-04-27,2,2,9995,82238,Botafogo,Internacional
2014,2014-08-17,2,0,29185,46931,Botafogo,Fluminense
2014,2014-08-31,1,0,14285,46931,Botafogo,Santos FC
2014,2014-09-26,1,0,7056,46931,Botafogo,Goiás EC
2014,2014-09-28,0,2,12498,46931,Botafogo,Grêmio
2014,2014-10-09,0,1,10200,46931,Botafogo,Palmeiras
2014,2014-10-19,1,1,3059,46931,Botafogo,Sport Recife
2014,2014-11-09,0,2,3187,46931,Botafogo,Atlético-PR
2014,2014-11-19,0,1,8250,15000,Botafogo,Figueirense FC
2014,2014-12-07,0,0,3694,46931,Botafogo,Atlético-MG
2014,2014-04-27,1,1,17530,46931,Cruzeiro,São Paulo
2014,2014-05-22,2,0,13679,57483,Cruzeiro,Sport Recife
2014,2014-07-18,3,1,24156,57483,Cruzeiro,EC Vitória
2014,2014-08-22,1,0,32294,57483,Cruzeiro,Grêmio
2014,2014-08-30,4,2,26682,57483,Cruzeiro,Chapecoense
2014,2014-09-12,2,1,20861,57483,Cruzeiro,EC Bahia
2014,2014-10-09,0,1,32958,57483,Cruzeiro,Corinthians
2014,2014-10-22,1,1,26944,57483,Cruzeiro,Palmeiras
2014,2014-11-09,3,1,28475,57483,Cruzeiro,Criciúma EC
2014,2014-04-20,1,2,9348,55000,EC Bahia,Cruzeiro
2014,2014-05-04,1,0,16040,,EC Bahia,Botafogo
2014,2014-05-11,1,1,21352,,EC Bahia,EC Vitória
2014,2014-05-24,0,1,1345,32000,EC Bahia,Fluminense
2014,2014-05-29,0,2,16089,55000,EC Bahia,Santos FC
2014,2014-07-17,0,2,17482,55000,EC Bahia,São Paulo
2014,2014-07-27,0,1,5221,55000,EC Bahia,Internacional
2014,2014-08-21,0,0,9926,55000,EC Bahia,Criciúma EC
2014,2014-09-07,0,0,0,55000,EC Bahia,Coritiba FC
2014,2014-09-25,1,0,13360,55000,EC Bahia,Sport Recife
2014,2014-10-12,0,1,22162,55000,EC Bahia,Chapecoense
2014,2014-10-22,1,1,5961,55000,EC Bahia,Atlético-MG
2014,2014-11-02,0,1,15367,55000,EC Bahia,Palmeiras
2014,2014-11-16,1,2,11617,55000,EC Bahia,Corinthians
2014,2014-11-23,1,2,7742,55000,EC Bahia,Atlético-PR
2014,2014-04-20,0,0,19012,,Flamengo,Goiás EC
2014,2014-05-18,0,2,25118,87101,Flamengo,São Paulo
2014,2014-08-10,1,0,42071,87101,Flamengo,Sport Recife
2014,2014-08-21,2,1,40892,87101,Flamengo,Atlético-MG
2014,2014-09-06,0,1,59680,87101,Flamengo,Grêmio
2014,2014-09-14,1,0,36905,87101,Flamengo,Corinthians
2014,2014-10-04,0,1,37204,87101,Flamengo,Santos FC
2014,2014-10-22,2,0,21855,87101,Flamengo,Internacional
2014,2014-11-02,3,0,31984,87101,Flamengo,Chapecoense
2014,2014-04-27,1,0,2090,,Goiás EC,Criciúma EC
2014,2014-05-15,2,0,9737,,Goiás EC,Botafogo
2014,2014-05-28,0,0,4267,50049,Goiás EC,EC Vitória
2014,2014-07-20,0,0,2430,50049,Goiás EC,Sport Recife
2014,2014-08-16,0,1,4256,50049,Goiás EC,Internacional
2014,2014-08-24,0,1,5163,50049,Goiás EC,Cruzeiro
2014,2014-09-11,1,0,33278,50049,Goiás EC,Flamengo
2014,2014-09-19,2,3,3441,50049,Goiás EC,Atlético-MG
2014,2014-10-18,0,0,3044,50049,Goiás EC,Grêmio
2014,2014-11-01,0,2,3985,50049,Goiás EC,Fluminense
2014,2014-11-09,3,0,2187,50049,Goiás EC,EC Bahia
2014,2014-11-20,0,1,24431,50049,Goiás EC,Corinthians
2014,2014-04-27,0,1,11189,37952,Palmeiras,Fluminense
2014,2014-05-28,0,2,5681,27650,Palmeiras,Botafogo
2014,2014-07-20,1,2,14970,27650,Palmeiras,Cruzeiro
2014,2014-08-03,1,1,15206,27650,Palmeiras,EC Bahia
2014,2014-08-17,1,2,20267,27650,Palmeiras,São Paulo
2014,2014-08-30,0,1,31178,,Palmeiras,Internacional
2014,2014-09-11,1,0,17173,27650,Palmeiras,Criciúma EC
2014,2014-09-18,2,2,19350,43000,Palmeiras,Flamengo
2014,2014-10-03,4,2,14299,43000,Palmeiras,Chapecoense
2014,2014-10-12,2,1,26940,43000,Palmeiras,Grêmio
2014,2014-10-19,1,3,30695,43000,Palmeiras,Santos FC
2014,2014-11-08,0,2,24368,43000,Palmeiras,Atlético-MG
2014,2014-11-20,0,2,35939,43000,Palmeiras,Sport Recife
2014,2014-04-20,1,1,7964,20120,Santos FC,Sport Recife
2014,2014-05-03,0,0,7934,20120,Santos FC,Grêmio
2014,2014-05-25,0,0,7182,20000,Santos FC,Flamengo
2014,2014-08-10,0,1,12329,20120,Santos FC,Corinthians
2014,2014-09-06,3,1,14205,30000,Santos FC,EC Vitória
2014,2014-10-23,0,1,6178,20120,Santos FC,Fluminense
2014,2014-11-02,1,2,5607,20120,Santos FC,Internacional
2014,2014-11-16,0,1,4094,20120,Santos FC,Cruzeiro
2014,2014-11-23,0,1,33247,,Santos FC,São Paulo
2014,2014-11-30,2,0,4269,20120,Santos FC,Botafogo
2014,2014-05-04,1,2,50687,82238,Fluminense,EC Vitória
2014,2014-07-20,1,0,4789,82238,Fluminense,Santos FC
2014,2014-09-25,0,0,6840,82238,Fluminense,Grêmio
2014,2014-10-10,0,0,11933,82238,Fluminense,Atlético-MG
2014,2014-10-25,2,1,22537,82238,Fluminense,Atlético-PR
2014,2014-11-15,1,0,22608,82238,Fluminense,Botafogo
2014,2014-11-20,1,4,29482,82238,Fluminense,Chapecoense
2014,2014-05-11,1,1,14000,32500,São Paulo,Corinthians
2014,2014-05-25,1,0,14971,67428,São Paulo,Grêmio
2014,2014-07-19,0,1,42979,67428,São Paulo,Chapecoense
2014,2014-08-02,1,1,46512,67428,São Paulo,Criciúma EC
2014,2014-09-28,1,3,16076,67428,São Paulo,Fluminense
2014,2014-11-13,1,1,22504,67428,São Paulo,Internacional
2014,2014-11-30,1,1,33334,67428,São Paulo,Figueirense FC
2014,2014-04-20,0,0,7178,25000,Chapecoense,Coritiba FC
2014,2014-05-04,0,1,15009,25000,Chapecoense,Corinthians
2014,2014-05-11,1,2,19165,25000,Chapecoense,Grêmio
2014,2014-06-01,2,1,7817,25000,Chapecoense,EC Bahia
2014,2014-08-10,0,1,7431,25000,Chapecoense,Figueirense FC
2014,2014-08-21,1,0,8817,25000,Chapecoense,Fluminense
2014,2014-09-07,0,0,2005,25000,Chapecoense,Goiás EC
2014,2014-10-23,0,0,15095,25000,Chapecoense,São Paulo
2014,2014-10-25,1,1,10334,25000,Chapecoense,Santos FC
2014,2014-11-16,0,1,12749,25000,Chapecoense,EC Vitória
2014,2014-11-23,2,0,14343,25000,Chapecoense,Botafogo
2014,2014-05-18,0,1,36694,49205,Corinthians,Figueirense FC
2014,2014-05-22,1,1,13137,21004,Corinthians,Atlético-PR
2014,2014-05-28,1,0,17784,21004,Corinthians,Cruzeiro
2014,2014-07-27,2,0,31031,68000,Corinthians,Palmeiras
2014,2014-08-31,1,1,34889,68000,Corinthians,Fluminense
2014,2014-11-02,2,2,28099,68000,Corinthians,Coritiba FC
2014,2014-11-23,1,0,36307,68000,Corinthians,Grêmio
2014,2014-04-26,0,0,12354,37182,Coritiba FC,Santos FC
2014,2014-05-11,0,1,10832,,Coritiba FC,Sport Recife
2014,2014-05-22,1,1,11599,37182,Coritiba FC,Internacional
2014,2014-07-17,0,2,10383,37182,Coritiba FC,Figueirense FC
2014,2014-08-03,0,0,21296,37182,Coritiba FC,Corinthians
2014,2014-08-17,0,1,13521,37182,Coritiba FC,Flamengo
2014,2014-08-31,0,0,6950,37182,Coritiba FC,Atlético-MG
2014,2014-09-18,3,1,16201,37182,Coritiba FC,São Paulo
2014,2014-09-25,1,2,9521,37182,Coritiba FC,Cruzeiro
2014,2014-10-04,1,0,9508,37182,Coritiba FC,Atlético-PR
2014,2014-11-23,2,0,18863,37182,Coritiba FC,Palmeiras
2014,2014-05-18,0,1,8484,35632,EC Vitória,Palmeiras
2014,2014-05-23,2,3,4694,35632,EC Vitória,Atlético-MG
2014,2014-06-01,0,1,3152,35632,EC Vitória,Sport Recife
2014,2014-07-20,0,0,15259,35632,EC Vitória,Corinthians
2014,2014-08-03,2,1,10637,35632,EC Vitória,Grêmio
2014,2014-08-17,0,0,10897,35632,EC Vitória,Chapecoense
2014,2014-08-24,0,1,7112,35632,EC Vitória,Figueirense FC
2014,2014-09-18,3,1,6438,35632,EC Vitória,Fluminense
2014,2014-10-04,2,1,9505,35632,EC Vitória,Botafogo
2014,2014-10-19,0,1,18366,35632,EC Vitória,Cruzeiro
2014,2014-10-25,3,1,8374,35632,EC Vitória,Criciúma EC
2014,2014-11-09,1,2,18035,35632,EC Vitória,São Paulo
2014,2014-12-07,0,1,8326,35632,EC Vitória,Santos FC
2014,2014-04-20,0,0,8724,46931,Atlético-MG,Corinthians
2014,2014-05-04,0,1,6029,15000,Atlético-MG,Goiás EC
2014,2014-05-11,2,1,9048,15000,Atlético-MG,Cruzeiro
2014,2014-05-25,0,0,15668,,Atlético-MG,Criciúma EC
2014,2014-05-28,2,0,15447,,Atlético-MG,Fluminense
2014,2014-07-19,1,1,7558,15000,Atlético-MG,EC Bahia
2014,2014-08-23,1,0,19732,20000,Atlético-MG,Internacional
2014,2014-09-07,1,0,18588,20000,Atlético-MG,Botafogo
2014,2014-09-14,0,0,11873,15000,Atlético-MG,Grêmio
2014,2014-09-28,2,0,20877,,Atlético-MG,EC Vitória
2014,2014-10-12,1,0,15288,,Atlético-MG,São Paulo
2014,2014-11-16,1,1,17327,,Atlético-MG,Figueirense FC
2014,2014-11-30,1,2,19029,23000,Atlético-MG,Coritiba FC
2014,2014-05-18,1,1,766,41456,Atlético-PR,Chapecoense
2014,2014-05-25,2,0,1063,41456,Atlético-PR,Coritiba FC
2014,2014-07-20,2,0,0,41456,Atlético-PR,Criciúma EC
2014,2014-07-27,0,3,0,41456,Atlético-PR,Fluminense
2014,2014-08-24,0,0,0,41456,Atlético-PR,EC Bahia
2014,2014-09-20,0,1,17305,41456,Atlético-PR,Internacional
2014,2014-10-12,3,0,14185,41456,Atlético-PR,Figueirense FC
2014,2014-11-16,0,1,14488,41456,Atlético-PR,Sport Recife
2014,2014-11-19,1,1,14861,41456,Atlético-PR,Santos FC
2014,2014-11-30,1,0,12807,41456,Atlético-PR,Goiás EC
2014,2014-05-18,0,0,13047,22000,Criciúma EC,Internacional
2014,2014-05-28,1,0,8415,22000,Criciúma EC,Coritiba FC
2014,2014-07-26,1,3,7355,22000,Criciúma EC,EC Vitória
2014,2014-08-09,0,0,9646,22000,Criciúma EC,Cruzeiro
2014,2014-08-24,0,2,14516,22000,Criciúma EC,Flamengo
2014,2014-09-07,0,0,12269,22000,Criciúma EC,Corinthians
2014,2014-09-14,1,0,7915,22000,Criciúma EC,Goiás EC
2014,2014-09-21,1,1,8548,22000,Criciúma EC,Botafogo
2014,2014-10-22,0,1,7641,22000,Criciúma EC,Atlético-PR
2014,2014-11-02,1,2,12388,22000,Criciúma EC,São Paulo
2014,2014-11-15,0,3,8850,22000,Criciúma EC,Grêmio
2014,2014-11-20,0,1,4639,22000,Criciúma EC,EC Bahia
2014,2014-11-29,2,2,2498,22000,Criciúma EC,Sport Recife
2014,2014-06-05,1,0,14177,35000,Sport Recife,EC Bahia
2014,2014-05-28,0,0,6893,35000,Sport Recife,Grêmio
2014,2014-07-27,2,1,16579,35000,Sport Recife,Atlético-MG
2014,2014-08-31,2,0,12869,35000,Sport Recife,Criciúma EC
2014,2014-09-18,0,0,14581,35000,Sport Recife,Internacional
2014,2014-09-21,1,0,13180,35000,Sport Recife,Coritiba FC
2014,2014-09-27,0,0,22248,35000,Sport Recife,Cruzeiro
2014,2014-10-23,0,1,7780,35000,Sport Recife,Goiás EC
2014,2014-11-02,1,0,27779,35000,Sport Recife,Figueirense FC
2014,2014-11-09,2,2,36615,,Sport Recife,Flamengo
2014,2014-05-10,2,1,28426,56000,Internacional,Atlético-PR
2014,2014-08-03,1,0,20258,56000,Internacional,Santos FC
2014,2014-08-10,2,0,32643,56000,Internacional,Grêmio
2014,2014-08-21,0,1,29267,56000,Internacional,São Paulo
2014,2014-10-12,2,1,24655,56000,Internacional,Fluminense
2014,2014-10-19,1,2,33641,56000,Internacional,Corinthians
2014,2014-11-16,1,0,20786,56000,Internacional,Goiás EC
2014,2014-04-27,0,2,777,,Figueirense FC,EC Bahia
2014,2014-05-11,0,2,7806,36000,Figueirense FC,Santos FC
2014,2014-05-25,0,1,4729,19908,Figueirense FC,Goiás EC
2014,2014-06-01,1,3,4608,19908,Figueirense FC,Atlético-PR
2014,2014-07-19,0,1,6461,19908,Figueirense FC,Grêmio
2014,2014-08-31,1,1,15803,19908,Figueirense FC,São Paulo
2014,2014-09-18,1,1,7440,19908,Figueirense FC,Criciúma EC
2014,2014-09-25,1,0,10245,19908,Figueirense FC,Corinthians
2014,2014-09-28,3,1,6787,19908,Figueirense FC,Palmeiras
2014,2014-10-09,1,2,15727,19908,Figueirense FC,Flamengo
2014,2014-10-25,1,1,7843,19908,Figueirense FC,Cruzeiro
2014,2014-11-09,1,0,15102,19908,Figueirense FC,Chapecoense
2014,2014-12-06,1,2,7027,19908,Figueirense FC,Internacional
2014,2014-05-22,2,1,7010,60540,Grêmio,Botafogo
2014,2014-08-17,2,0,27112,60540,Grêmio,Criciúma EC
2014,2014-09-21,1,0,16759,60540,Grêmio,Chapecoense
2014,2014-10-09,2,0,11659,60540,Grêmio,Sport Recife
2014,2014-10-23,1,0,16979,60540,Grêmio,Figueirense FC
2014,2014-11-01,1,0,17447,60540,Grêmio,EC Vitória
2014,2014-11-09,4,1,43456,60540,Grêmio,Internacional
2014,2014-11-21,1,2,40497,60540,Grêmio,Cruzeiro
2014,2014-05-11,6,0,4992,,Botafogo,Criciúma EC
2014,2014-05-25,1,1,2759,46931,Botafogo,EC Vitória
2014,2014-10-11,1,0,21969,46931,Botafogo,Corinthians
2014,2014-07-20,1,0,1594,46931,Botafogo,Coritiba FC
2014,2014-08-02,1,1,13535,46931,Botafogo,Cruzeiro
2014,2014-08-23,1,0,18450,46931,Botafogo,Chapecoense
2014,2014-10-26,2,1,42391,44351,Botafogo,Flamengo
2014,2014-07-26,5,0,21190,57483,Cruzeiro,Figueirense FC
2014,2014-08-17,3,0,39215,57483,Cruzeiro,Santos FC
2014,2014-09-18,2,0,17850,57483,Cruzeiro,Atlético-PR
2014,2014-09-21,2,3,49534,57483,Cruzeiro,Atlético-MG
2014,2014-11-23,2,1,56769,57483,Cruzeiro,Goiás EC
2014,2014-12-07,2,1,45804,57483,Cruzeiro,Fluminense
2014,2014-08-09,1,0,8085,55000,EC Bahia,Goiás EC
2014,2014-09-28,2,1,36826,55000,EC Bahia,Flamengo
2014,2014-11-30,1,0,5539,55000,EC Bahia,Grêmio
2014,2014-05-04,4,2,21082,87101,Flamengo,Palmeiras
2014,2014-05-22,1,1,10924,87101,Flamengo,EC Bahia
2014,2014-05-29,1,1,4577,87101,Flamengo,Figueirense FC
2014,2014-07-17,1,2,6692,87101,Flamengo,Atlético-PR
2014,2014-07-27,1,0,52378,87101,Flamengo,Botafogo
2014,2014-09-21,1,1,41666,87101,Flamengo,Fluminense
2014,2014-10-12,3,0,42171,87101,Flamengo,Cruzeiro
2014,2014-11-16,3,2,28250,87101,Flamengo,Coritiba FC
2014,2014-11-23,1,1,30753,87101,Flamengo,Criciúma EC
2014,2014-11-30,4,0,20057,42374,Flamengo,EC Vitória
2014,2014-05-23,2,2,6190,50049,Goiás EC,Santos FC
2014,2014-07-27,2,1,12845,50049,Goiás EC,São Paulo
2014,2014-10-05,1,0,2306,50049,Goiás EC,Figueirense FC
2014,2014-05-23,1,0,10870,27650,Palmeiras,Figueirense FC
2014,2014-08-24,1,0,18461,27650,Palmeiras,Coritiba FC
2014,2014-09-26,2,0,14907,43000,Palmeiras,EC Vitória
2014,2014-10-25,1,1,24245,43000,Palmeiras,Corinthians
2014,2014-12-07,1,1,33151,43000,Palmeiras,Atlético-PR
2014,2014-05-18,1,2,15600,42000,Santos FC,Atlético-MG
2014,2014-07-18,2,0,11774,20120,Santos FC,Palmeiras
2014,2014-07-26,3,0,6962,20120,Santos FC,Chapecoense
2014,2014-08-21,2,0,4612,20120,Santos FC,Atlético-PR
2014,2014-09-21,3,1,5571,20120,Santos FC,Figueirense FC
2014,2014-09-28,2,0,9694,20120,Santos FC,Goiás EC
2014,2014-10-10,1,0,6184,20120,Santos FC,EC Bahia
2014,2014-05-11,2,0,30766,82238,Fluminense,Flamengo
2014,2014-05-22,5,2,17035,82238,Fluminense,São Paulo
2014,2014-06-01,1,1,6403,15000,Fluminense,Internacional
2014,2014-08-10,1,1,28511,82238,Fluminense,Coritiba FC
2014,2014-10-04,1,1,9476,82238,Fluminense,EC Bahia
2014,2014-10-18,4,2,13472,82238,Fluminense,Criciúma EC
2014,2014-11-30,5,2,18181,82238,Fluminense,Corinthians
2014,2014-05-03,2,2,31888,37952,São Paulo,Coritiba FC
2014,2014-05-31,2,1,27530,67428,São Paulo,Atlético-MG
2014,2014-08-24,2,1,31159,67428,São Paulo,Santos FC
2014,2014-09-14,2,0,58627,67428,São Paulo,Cruzeiro
2014,2014-09-25,2,2,16571,67428,São Paulo,Flamengo
2014,2014-10-09,1,0,9795,67428,São Paulo,Atlético-PR
2014,2014-10-18,2,1,21961,67428,São Paulo,EC Bahia
2014,2014-11-16,2,0,36764,67428,São Paulo,Palmeiras
2014,2014-05-25,2,0,6275,25000,Chapecoense,Palmeiras
2014,2014-08-07,1,1,9426,25000,Chapecoense,Atlético-MG
2014,2014-08-03,1,0,12473,25000,Chapecoense,Flamengo
2014,2014-09-13,3,1,4737,25000,Chapecoense,Sport Recife
2014,2014-09-25,3,0,6610,25000,Chapecoense,Atlético-PR
2014,2014-09-27,1,1,5364,25000,Chapecoense,Criciúma EC
2014,2014-11-30,1,1,8067,25000,Chapecoense,Cruzeiro
2014,2014-04-27,2,0,36402,68000,Corinthians,Flamengo
2014,2014-08-17,1,1,30819,49205,Corinthians,EC Bahia
